iter	RMSE
4310	0.01436416374
4311	0.01436187261
4312	0.01435675651
4313	0.01435158295
4314	0.01434821012
4315	0.01434225329
4316	0.01433178678
4317	0.0143230851
4318	0.01431376759
4319	0.01430260098
4320	0.0142878214
4321	0.01427487286
4322	0.01427183624
4323	0.0142665705
4324	0.01426145278
4325	0.01425563396
4326	0.01424625579
4327	0.01424500563
4328	0.01423865411
4329	0.01422313255
4330	0.01420711242
4331	0.0142019404
4332	0.01419628062
4333	0.01418214455
4334	0.01417234992
4335	0.01416188174
4336	0.01415157495
4337	0.0141449632
4338	0.01413548983
4339	0.01412947391
4340	0.01412738489
4341	0.01412356645
4342	0.01411661367
4343	0.01410845871
4344	0.01410346234
4345	0.01409751976
4346	0.01409373792
4347	0.01409057969
4348	0.01408396115
4349	0.01407621243
4350	0.0140749271
4351	0.01406477505
4352	0.01405873998
4353	0.01405176526
4354	0.01404906636
4355	0.01403640224
4356	0.01403414112
4357	0.01402931447
4358	0.01402281412
4359	0.01401889783
4360	0.01401350706
4361	0.01400945495
4362	0.01400550543
4363	0.01400141948
4364	0.01398503579
4365	0.0139833375
4366	0.01397796294
4367	0.01397038457
4368	0.01396069674
4369	0.01395536418
4370	0.01394985452
4371	0.01393355861
4372	0.01392888174
4373	0.01392427518
4374	0.01391296082
4375	0.01390752011
4376	0.01390015919
4377	0.01389268244
4378	0.01388873089
4379	0.01388506384
4380	0.01386954088
4381	0.01386489755
4382	0.01385404061
4383	0.01385028803
4384	0.01384662618
4385	0.01384394933
4386	0.01384126776
4387	0.01383315067
4388	0.013824463
4389	0.01381728419
4390	0.01381113413
4391	0.01379980919
4392	0.01377915124
4393	0.0137772492
4394	0.01377285807
4395	0.01376918389
4396	0.01376881354
4397	0.01376363666
4398	0.01376343987
4399	0.01375468384
4400	0.01374931555
4401	0.01374634865
4402	0.01373873591
4403	0.01373213216
4404	0.01372398581
4405	0.01371957234
4406	0.0137123659
4407	0.01370500593
4408	0.01369830224
4409	0.01368469735
4410	0.01367963112
4411	0.01367568541
4412	0.01366946602
4413	0.01365677
4414	0.01365221239
4415	0.01364405979
4416	0.01364254174
4417	0.01363217199
4418	0.01361978687
4419	0.01360483069
4420	0.01360149776
4421	0.01359472884
4422	0.01358777687
4423	0.0135783023
4424	0.01357389769
4425	0.01356764003
4426	0.01356149716
4427	0.01355651355
4428	0.01354307773
4429	0.01353971832
4430	0.01353555817
4431	0.0135348009
4432	0.01352488012
4433	0.01351811075
4434	0.01350879723
4435	0.01350438753
4436	0.01349500174
4437	0.01348887019
4438	0.01348413944
4439	0.01347247881
4440	0.01345862518
4441	0.01345666453
4442	0.01345144171
4443	0.01344148842
4444	0.01343686146
4445	0.01342409404
4446	0.01341777734
4447	0.01341396591
4448	0.01340060609
4449	0.01339457247
4450	0.01339008331
4451	0.01337960056
4452	0.01336680139
4453	0.01335509032
4454	0.01335002328
4455	0.013340067
4456	0.0133338136
4457	0.01332654034
4458	0.01332472747
4459	0.01331584057
4460	0.01330064123
4461	0.01329446944
4462	0.01328908999
4463	0.01328899191
4464	0.01328572522
4465	0.01327846018
4466	0.01327490295
4467	0.0132675137
4468	0.0132536888
4469	0.01324747106
4470	0.01324229487
4471	0.01322979616
4472	0.01322700716
4473	0.01321834796
4474	0.01321601167
4475	0.01321431477
4476	0.01320280555
4477	0.01319704654
4478	0.01319482259
4479	0.01318935029
4480	0.01317944664
4481	0.01317378158
4482	0.01316411314
4483	0.01315940149
4484	0.01315189967
4485	0.01315023664
4486	0.01314641716
4487	0.01313752651
4488	0.01313248298
4489	0.013128762
4490	0.01312150397
4491	0.01311608451
4492	0.01310801769
4493	0.01310521213
4494	0.01310224334
4495	0.0130966463
4496	0.01308493828
4497	0.01307626392
4498	0.01306122544
4499	0.01305762714
4500	0.01305263999
4501	0.01304309885
4502	0.01303887789
4503	0.01303504837
4504	0.013024499
4505	0.01301486231
4506	0.01300990354
4507	0.01300600857
4508	0.01299984801
4509	0.01299947042
4510	0.01299418671
4511	0.0129896116
4512	0.01298102405
4513	0.01297669126
4514	0.01296842008
4515	0.01296657449
4516	0.01296211199
4517	0.01295847662
4518	0.01295285833
4519	0.01295079594
4520	0.01293897516
4521	0.01293174026
4522	0.01292918738
4523	0.01292310991
4524	0.01291617414
4525	0.01291176619
4526	0.01290255941
4527	0.01289799399
4528	0.01288921276
4529	0.01288476372
4530	0.01288012155
4531	0.01286917022
4532	0.01285927262
4533	0.01285190268
4534	0.01284749851
4535	0.0128374455
4536	0.01283264488
4537	0.01282758044
4538	0.01282149053
4539	0.01281386798
4540	0.01280881799
4541	0.01280645963
4542	0.01279979682
4543	0.01278888042
4544	0.01278327048
4545	0.01277969437
4546	0.01277554956
4547	0.01275998373
4548	0.0127542138
4549	0.01274863331
4550	0.01273485254
4551	0.01272689668
4552	0.01272075264
4553	0.0127181539
4554	0.01270728697
4555	0.01269996527
4556	0.01269649161
4557	0.01269027639
4558	0.01268839189
4559	0.01267704056
4560	0.01267050269
4561	0.01266875502
4562	0.01266153467
4563	0.01265482785
4564	0.01264738072
4565	0.01264725646
4566	0.01264071788
4567	0.01263617719
4568	0.01262546402
4569	0.01261761921
4570	0.01260991999
4571	0.01260157461
4572	0.012593268
4573	0.0125839748
4574	0.01258063749
4575	0.01257674712
4576	0.0125726113
